 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,220,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9090.909091,220.0,0.0,220,220,220,220.0,0.0,220,220,0,0.0,0.0,0,0,0,0,0,0,64,0,9090.909091,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,30560,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1102327,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,10547.68685,6.350202798,183721.1667,447617.2018,1097410,49,4689,2344.5,2771.151475,4304,385,1102230,367410.0,632202.4813,1097410,179,0,0,0,0,72,92,2.721515485,3.628687313,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,25792,2,2,80,278,40,40,40.0,0.0,139,139,139.0,0.0,13880.27295,155.0868486,8597.333333,14885.82202,25786,2,4,4.0,0.0,4,4,2,2.0,0.0,2,2,0,0,0,0,80,64,77.54342432,77.54342432,40,139,79.6,54.22453319,2940.3,0,0,0,0,0,0,0,0,1,99.5,40.0,139.0,80,0,0,0,0,0,0,2,80,2,278,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
138,25,13,0,3055,0,235,235,235.0,0.0,0,0,0.0,0.0,122000000.0,520000.0,2.083333333,1.928651594,8,1,25,2.083333333,1.928651594,8,1,0,0.0,0.0,0,0,0,0,0,0,416,0,520000.0,0.0,235,235,235.0,0.0,0.0,0,0,0,0,0,0,0,0,0,253.0769231,235.0,0.0,416,0,0,0,0,0,0,13,3055,0,0,-1,-1,12,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,112893063,10,13,835,1855,347,6,83.5,123.6906985,1149,6,142.6923077,315.0807792,23.82785911,0.203732624,5131502.864,16300000.0,58000000,2,113000000,12500000.0,24300000.0,58000000,77558,113000000,9400531.167,21500000.0,58000000,2,1,0,0,0,200,260,0.088579402,0.115153222,6,1149,114.0,242.5977168,58853.65217,0,1,0,0,1,0,0,0,1,118.9565217,83.5,142.6923077,200,0,0,0,0,0,0,10,835,13,1855,256,385,9,20,1058638.5,1374568.206,2030605,86672,55300000.0,3767129.762,58000000,52700000,BENIGN
53,46966,1,1,48,112,48,48,48.0,0.0,112,112,112.0,0.0,3406.719755,42.58399693,46966.0,0.0,46966,46966,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,21.29199847,21.29199847,48,112,69.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,104.0,48.0,112.0,20,0,0,0,0,0,0,1,48,1,112,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1776470,3,5,26,11607,20,0,8.666666667,10.26320288,8675,0,2321.4,3769.536019,6548.379652,4.503312749,253781.4286,671030.7209,1775536,4,703,351.5,338.7041482,591,112,1776454,444113.5,887615.0547,1775536,4,0,0,0,0,72,112,1.688742281,2.814570468,0,8675,1292.555556,2931.429562,8593279.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,845791,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,13753.98887,9.458601475,120827.2857,319297.5811,844926,3,602,301.0,421.4356416,599,3,845752,211438.0,422325.4137,844926,4,0,0,0,0,72,112,3.546975553,5.911625922,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,9962761,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.011213458,0.50186891,2490690.25,4978723.856,9958776,991,9962761,2490690.25,4978723.856,9958776,991,0,0.0,0.0,0,0,0,0,0,0,100,0,0.50186891,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3985.0,0.0,3985,3985,9958776.0,0.0,9958776,9958776,DDoS
80,1248650,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,9316.461779,5.606054539,208108.3333,509282.1224,1247676,14,860,430.0,485.0752519,773,87,1248541,416180.3333,720096.4921,1247676,14,0,0,0,0,72,92,2.402594802,3.203459737,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,266,2,2,64,258,32,32,32.0,0.0,129,129,129.0,0.0,1210526.316,15037.59398,88.66666667,69.57250415,169,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,80,80,7518.796992,7518.796992,32,129,70.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,88.5,32.0,129.0,80,0,0,0,0,0,0,2,64,2,258,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
55292,61,1,2,6,12,6,6,6.0,0.0,6,6,6.0,0.0,295081.9672,49180.32787,30.5,24.74873734,48,13,0,0.0,0.0,0,0,48,48.0,0.0,48,48,0,0,0,0,20,40,16393.44262,32786.88525,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,2,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,245,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,4070940,5,2,135,52,46,6,27.0,20.1246118,46,6,26.0,28.28427125,45.9353368,1.719504586,678490.0,1514146.2,3766765,3,4070940,1017735.0,1834854.686,3766765,3,3884923,3884923.0,0.0,3884923,3884923,1,0,0,0,100,40,1.228217562,0.491287025,6,46,29.125,19.80935926,392.4107143,0,1,0,0,1,0,0,0,0,33.28571429,27.0,26.0,100,0,0,0,0,0,0,5,135,2,52,253,32,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,678594,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,17133.95639,10.31544635,113099.0,272408.6934,669102,1,9204,4602.0,6506.7966,9203,1,678515,226171.6667,383615.6271,669102,180,0,0,0,0,72,92,4.420905578,5.894540771,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,727622,3,5,26,11607,20,0,8.666666667,10.26320288,8675,0,2321.4,3769.536019,15987.69691,10.99471979,103946.0,274580.5599,726636,4,753,376.5,502.7529214,732,21,727501,181875.25,363173.9466,726636,4,0,0,0,0,72,112,4.12301992,6.871699866,0,8675,1292.555556,2931.429562,8593279.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,848257,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,13706.9308,10.60999202,106032.125,289344.0456,821800,3,26004,13002.0,17001.67545,25024,980,848254,169650.8,364737.7802,821800,14,0,0,0,0,72,132,3.536664006,7.073328013,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,650375,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,17886.60388,12.30059581,92910.71429,245334.1746,649276,4,832,416.0,569.9280656,819,13,650317,162579.25,324464.6988,649276,4,0,0,0,0,72,112,4.612723429,7.687872381,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
137,1539473,39,0,1950,0,50,50,50.0,0.0,0,0,0.0,0.0,1266.66723,25.33334459,40512.44737,174233.6404,788475,1,1539473,40512.44737,174233.6404,788475,1,0,0.0,0.0,0,0,0,0,0,0,1092,0,25.33334459,0.0,50,50,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0,51.28205128,50.0,0.0,1092,0,0,0,0,0,0,39,1950,0,0,-1,-1,38,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50068,11634530,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,3.094237584,0.515706264,2326906.0,5198178.193,11600000,1,0,0.0,0.0,0,0,11600000,2906675.5,5812675.019,11600000,1,0,0,0,0,20,100,0.085951044,0.42975522,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,8842.0,0.0,8842,8842,11600000.0,0.0,11600000,11600000,BENIGN
53249,8474502,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,4.24803723,0.708006205,1694900.4,3769592.163,8438111,3,0,0.0,0.0,0,0,8442797,2110699.25,4218274.791,8438111,3,0,0,0,0,20,100,0.118001034,0.590005171,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,36391.0,0.0,36391,36391,8438111.0,0.0,8438111,8438111,BENIGN
80,6683822,6,0,36,0,6,6,6.0,0.0,0,0,0.0,0.0,5.386139846,0.897689974,1336764.4,2987974.722,6681816,3,6683822,1336764.4,2987974.722,6681816,3,0,0.0,0.0,0,0,0,0,0,0,120,0,0.897689974,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.0,6.0,0.0,120,0,0,0,0,0,0,6,36,0,0,256,-1,5,20,2006.0,0.0,2006,2006,6681816.0,0.0,6681816,6681816,DDoS
443,27417503,5,3,1042,1065,1042,0,208.4,465.9965665,1065,0,355.0,614.8780367,76.84871959,0.291784412,3916786.143,4925057.239,10000000,20,27400000,6854375.75,4715972.325,10100000,63463,20200000,10100000.0,4572.152447,10100000,10100000,1,0,0,0,160,96,0.182365258,0.109419155,0,1065,349.8888889,524.8753291,275494.1111,0,1,0,0,1,0,0,0,0,393.625,208.4,355.0,160,0,0,0,0,0,0,5,1042,3,1065,271,284,0,32,56758.5,9481.594829,63463,50054,10000000.0,4560.838739,10000000,10000000,BENIGN
80,60609788,9,9,520,653,520,0,57.77777778,173.3333333,653,0,72.55555556,217.6666667,19.35330973,0.296981735,3565281.647,4813002.714,10100000,42,51400000,6425693.5,5215611.241,10200000,48,60400000,7552442.875,4621368.962,10300000,3514,0,0,0,0,296,296,0.148490868,0.148490868,0,653,61.73684211,186.2482937,34688.4269,0,0,0,1,0,0,0,0,1,65.16666667,57.77777778,72.55555556,296,0,0,0,0,0,0,9,520,9,653,29200,110,1,32,228981.6,86781.49135,384221,190070,10100000.0,5145.623383,10100000,10000000,BENIGN
80,127042,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,91520.91434,55.09988823,21173.66667,42986.78699,107552,37,19224,9612.0,13357.2471,19057,167,127005,42335.0,57279.03324,107552,190,0,0,0,0,72,92,23.61423781,31.48565041,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1794537,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,6479.108539,4.457974397,256362.4286,672779.1328,1782050,74,12014,6007.0,8390.529066,11940,74,1794435,448608.75,888978.6866,1782050,131,0,0,0,0,72,112,1.671740399,2.786233998,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,151854,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,76606.47727,52.68218157,21693.42857,56843.51747,150600,5,1123,561.5,613.0615793,995,128,151839,37959.75,75095.27299,150600,5,0,0,0,0,72,112,19.75581809,32.92636348,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,73454851,8,5,56,11601,20,0,7.0,5.656854249,5840,0,2320.2,2436.833027,158.6961221,0.176979462,6121237.583,20200000.0,70000000,3,73300000,10500000.0,26300000.0,70000000,3,149807,37451.75,52347.67199,111214,167,0,0,0,0,172,112,0.108910438,0.068069024,0,5840,833.0714286,1774.906302,3150292.379,0,0,0,0,1,0,0,0,0,897.1538462,7.0,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,3258189.0,0.0,3258189,3258189,70000000.0,0.0,70000000,70000000,DDoS
14860,4126342,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,8.724434378,1.454072396,825268.4,1837849.543,4112908,1,0,0.0,0.0,0,0,4118908,1029727.0,2055455.942,4112908,1,0,0,0,0,20,100,0.242345399,1.211726997,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,48273,2,2,70,286,35,35,35.0,0.0,143,143,143.0,0.0,7374.72293,82.86205539,16091.0,27864.36737,48266,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,80,64,41.4310277,41.4310277,35,143,78.2,59.15403621,3499.2,0,0,0,0,0,0,0,0,1,97.75,35.0,143.0,80,0,0,0,0,0,0,2,70,2,286,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,47006,2,2,74,202,37,37,37.0,0.0,101,101,101.0,0.0,5871.590861,85.09551972,15668.66667,27095.63441,46956,3,3,3.0,0.0,3,3,47,47.0,0.0,47,47,0,0,0,0,64,64,42.54775986,42.54775986,37,101,62.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,78.25,37.0,101.0,64,0,0,0,0,0,0,2,74,2,202,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,75742,4,4,156,376,39,39,39.0,0.0,94,94,94.0,0.0,7023.844102,105.6217158,10820.28571,19415.94641,48397,3,75593,25197.66667,43638.44275,75587,3,27342,9114.0,15780.71491,27336,3,0,0,0,0,80,80,52.81085791,52.81085791,39,94,63.44444444,28.98754522,840.2777778,0,0,0,0,0,0,0,0,1,71.375,39.0,94.0,80,0,0,0,0,0,0,4,156,4,376,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,117358248,25,22,2363,8017,995,0,94.52,273.3950317,2370,0,364.4090909,709.2673389,88.44712815,0.400483143,2551266.261,4293218.361,10000000,2,117000000,4889927.0,4945812.68,10000000,4,112000000,5350272.619,5059993.61,10000000,2,0,0,0,0,820,712,0.213022948,0.187460195,0,2370,216.25,531.1225166,282091.1277,0,0,0,1,0,0,0,0,0,220.8510638,94.52,364.4090909,820,0,0,0,0,0,0,25,2363,22,8017,29200,391,5,32,206840.1818,565522.2843,1911954,36197,10000000.0,14369.8566,10000000,9964017,BENIGN
389,112794525,44,22,8866,6952,403,0,201.5,203.8295572,316,316,316.0,0.0,140.2373032,0.585134784,1735300.385,4610574.13,16400000,0,113000000,2623128.488,5477945.125,16400000,0,113000000,5371151.381,6898343.642,16400000,1,1,0,0,0,1408,704,0.390089856,0.195044928,0,403,242.1044776,174.2978237,30379.73134,0,1,0,0,1,0,0,0,0,245.7727273,201.5,316.0,1408,0,0,0,0,0,0,44,8866,22,6952,774,2076,21,32,8774.333333,25201.38037,75978,346,12500000.0,4251005.986,16400000,6504328,BENIGN
80,1438608,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,8082.11827,6.256047513,179826.0,503963.3843,1427036,46,11156,5578.0,7778.174593,11078,78,1438528,287705.6,636923.2161,1427036,46,0,0,0,0,72,132,2.085349171,4.170698342,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1296904,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,8965.197116,6.939603857,162113.0,456155.8992,1291032,5,5541,2770.5,3911.007607,5536,5,1296728,259345.6,576734.818,1291032,45,0,0,0,0,72,132,2.313201286,4.626402571,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,6631859,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.618894793,0.603149132,2210619.667,3824565.013,6626846,3,6631859,2210619.667,3824565.013,6626846,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.603149132,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,5013.0,0.0,5013,5013,6626846.0,0.0,6626846,6626846,DDoS
17301,1234312,4,3,11601,26,8760,0,2900.25,4128.319301,20,0,8.666666667,10.26320288,9419.822541,5.671175521,205718.6667,499268.9071,1224821,-1,1234312,411437.3333,704424.4394,1224821,381,9099,4549.5,6340.626507,9033,66,0,0,0,0,92,72,3.240671726,2.430503795,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,1,0,0,0,0,1661.0,2900.25,8.666666667,92,0,0,0,0,0,0,4,11601,3,26,29200,256,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,7025815,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.269967256,0.711661209,1756453.75,3510248.389,7021826,3,7025815,1756453.75,3510248.389,7021826,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.711661209,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3989.0,0.0,3989,3989,7021826.0,0.0,7021826,7021826,DDoS
80,25028,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,464559.6931,359.5972511,3128.5,8355.550473,23802,0,23990,11995.0,16963.49168,23990,0,24840,4968.0,10560.41207,23855,47,0,0,0,0,72,132,119.8657504,239.7315007,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1790501,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,6493.713212,5.026526095,223812.625,621299.5131,1761255,14,28720,14360.0,19964.45286,28477,243,1790466,358093.2,784489.4084,1761255,14,0,0,0,0,72,132,1.675508698,3.351017397,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,19768,2,2,64,176,32,32,32.0,0.0,88,88,88.0,0.0,12140.83367,202.3472278,6589.333333,11368.05007,19716,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,40,40,101.1736139,101.1736139,32,88,54.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,68.0,32.0,88.0,40,0,0,0,0,0,0,2,64,2,176,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,80,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,150000.0,25000.0,80.0,0.0,80,80,80,80.0,0.0,80,80,0,0.0,0.0,0,0,0,0,0,0,40,0,25000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,30016,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,503175,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,23107.26884,17.88642123,62896.875,167756.4688,477510,16,25123,12561.5,17739.18782,25105,18,503126,100625.2,210963.3996,477510,16,0,0,0,0,72,132,5.962140408,11.92428082,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
8712,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,424,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1152499,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,10093.71809,6.941437693,164642.7143,435258.4341,1151716,4,533,266.5,314.6625176,489,44,1152459,288114.75,575734.2101,1151716,4,0,0,0,0,72,112,2.603039135,4.338398558,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,64559,1,1,49,105,49,49,49.0,0.0,105,105,105.0,0.0,2385.414892,30.97941418,64559.0,0.0,64559,64559,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,15.48970709,15.48970709,49,105,67.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,101.5,49.0,105.0,32,0,0,0,0,0,0,1,49,1,105,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,63567831,7,2,187,92,46,6,26.71428571,20.0890873,46,46,46.0,0.0,4.389012424,0.141581046,7945978.875,20500000.0,58500000,48,63600000,10600000.0,23500000.0,58500000,48,58600000,58600000.0,0.0,58600000,58600000,1,0,0,0,140,40,0.110118591,0.031462455,6,46,32.5,18.86354509,355.8333333,0,1,0,0,1,0,0,0,0,36.11111111,26.71428571,46.0,140,0,0,0,0,0,0,7,187,2,92,256,127,6,20,77901.0,0.0,77901,77901,58500000.0,0.0,58500000,58500000,BENIGN
80,199933,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,58184.4918,40.01340449,28561.85714,75240.96167,199192,3,528,264.0,304.0559159,479,49,199885,49971.25,99480.74408,199192,3,0,0,0,0,72,112,15.00502668,25.00837781,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,384062,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,78.1123881,13.01873135,96015.5,189370.423,380065,1,384062,96015.5,189370.423,380065,1,0,0.0,0.0,0,0,0,0,0,0,100,0,13.01873135,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,70325,2,2,82,430,41,41,41.0,0.0,215,215,215.0,0.0,7280.48347,56.87877711,23441.66667,40596.96153,70319,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,28.43938855,28.43938855,41,215,110.6,95.30372501,9082.8,0,0,0,0,0,0,0,0,1,138.25,41.0,215.0,64,0,0,0,0,0,0,2,82,2,430,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,60831,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,191234.7323,115.0729069,10138.5,24428.99127,60002,6,689,344.5,419.3143212,641,48,60782,20260.66667,34419.14638,60002,6,0,0,0,0,72,92,49.3169601,65.7559468,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,24339,2,2,72,268,36,36,36.0,0.0,134,134,134.0,0.0,13969.3496,164.3452895,8113.0,14046.93205,24333,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,64,82.17264473,82.17264473,36,134,75.2,53.67681064,2881.2,0,0,0,0,0,0,0,0,1,94.0,36.0,134.0,40,0,0,0,0,0,0,2,72,2,268,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,698156,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,16662.46512,11.45875707,99736.57143,262487.7563,695000,67,2474,1237.0,1654.629868,2407,67,698075,174518.75,346989.0661,695000,192,0,0,0,0,72,112,4.297033901,7.161723168,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
